,text,repetido,labels,labels_int
199,"Foi uma que tomei em uma garrafa pet num calor de 30 graus, do jeito que desceu....voltou...af",False,,
200,A vitoriosa da pitu.,False,,
201,Prosa mineira.,False,,
202,Rio do Engenho Reserva e Weber Haus umburana....,False,,
203,A Seleta.,False,,
204,Bem Me Quer e Nacional!😘,False,,
205,Werneck armazenada em  jequitibar,False,,
206,Hummm quero provar,False,,
207,Motinha. Difícil encontrar.,False,,
208,Cana verde,False,,
209,"Velho pescador 5 anos, top demais",False,,
210,Salinas Umburana,False,,
211,Nega fulor,False,,
212,"A Bousquet, tb, não dá prá ficar de fora!",False,,
213,Sabor de Minas..,False,,
214,Salinas. ....,False,,
215,Espírito de Minas.,False,,
216,Cajambú,False,,
217,Seleta muito boa,False,,
218,Boa,False,,
219,Sagatiba ouro.....,False,,
220,SERRA LIMPA ORGÂNICA MUITO BOA,False,,
221,Germana....top,False,,
222,"Serra limpa, Serra preta",False,,
223,"Serra limpa, Serra preta",False,,
224,Foi uma tal de Jacaré.,False,,
225,A salinas tbm e bo,False,,
226,Cachaça Dom CabraL 👍🏼,False,,
227,Havana !,False,,
228,Dama dos Azuis,False,,
229,Sagatiba ouro.....,False,,
230,Sabor de Minas..,False,,
231,Salinas. ....,False,,
232,Werneck armazenada em  jequitibar,False,,
233,Rio do Engenho Reserva e Weber Haus umburana....,False,,
234,Carvalheira é top,False,,
235,Espírito de Minas.,False,,
236,Prosa mineira.,False,,
237,"Tem uma tal de cascatinha de colatina ES, boa",False,,
238,A vitoriosa da pitu.,False,,
239,Germana....top,False,,
240,Tem outra muito boa é Samanau e do Rio Grande do Norte .natal,False,,
241,Boazinha especial,False,,
242,Nega fulor,False,,
243,SERRA LIMPA ORGÂNICA MUITO BOA,False,,
244,Vitoriosa Extra premium é da pitu,False,,
245,Salinas Umburana,False,,
246,Turmalina da Serra de freijó,False,,
247,"Seleta, boazinha e seleta.",False,,
248,"Delícia, deliciosa e delicada !",False,,
249,"Marialva, Lua Nova e Germana.",False,,
250,"Primeira Dama , Carvalheira e germana Caetano's.",False,,
251,"Escorrega/AL, Pitú/PE (aguardente) e  Matuta Umburana/PB",False,,
252,"Caetano's,  Germana e Nega Fulô",False,,
253,"Foi velho berreiro, 51, oncinha.",False,,
254,"Barra Grande, Elisa branca e Reserva 51 especial.",False,,
255,"Bento Velho, Guaraciaba e Nega fulô",False,,
256,"Velho barreiro, velho barreiro e a outra foi a velho barreiro.....kkk",False,,
257,"Menina 1,nega  fulo, e o velho",False,,
258,"Caboclinha donzela, Taverna de Minas jequitibá e Melicana amburana.",False,,
259,"Pitu Gold, Matuta, ipueiras.",False,,
260,"Prosa Mineira,. Ferreirinha e a salinas.",False,,
261,"Vale Verde, Porto Morretes (ouro) e Midas",False,,
262,"Espírito de Minas, Vale Verde e 51 Reserva",False,,
263,"Matuta, triunfo e coluninha gold",False,,
264,Casa bucco envelhecida   Weber  Haus Carvalho Gotas da Moenda,False,,
265,Que maravilha!!,False,,
266,Nádhia Gonçalves Zaparolli Mariselma Ramos,False,,
267,Isso pode ser feito com qualquer tipo de cachaça,False,,
268,Sensacional,False,,
269,Demais Cachaçaria Nacional!! É um prazer pra gente preparar esses pratos com as cachaças selecionadas para o Clube. São todas incríveis! Vamos com tudo!,False,,
270,qualidade,False,,
271,Procedência....registrada pelo MAPA!,False,,
272,Um belo bouquet! 😍🥂,False,,
273,Tira gosto acompanhado.,False,,
274,É nós,False,,
275,Aberta,False,,
276,Procedência!,False,,
277,Certificação regular.,False,,
278,50% de alcool,False,,
279,Em casa,False,,
280,Selo da CN! 😂,False,,
281,Registro no MAPA,False,,
282,Procedência.,False,,
283,Qúalidade,False,,
284,Álcool...,False,,
285,Álcool,False,,
286,Álcool!🍶,False,,
287,QUALIDADE!!!,False,,
288,Uma boa procedência,False,,
289,Suave igual a de salinas,False,,
290,à mão.,False,,
291,"Rainha, muito forte.",False,,
292,Era uma que tomei quando estava em Júpiter.....não me lembro o nome.......kkkkk,False,,
293,"""Mariana"" 50,8 %",False,,
294,"Foi aqui na roça, dum amigo nosso , no alambique dele , era um gole e um tombo- Aí ficou Goletombo! Era cachaça brava!",False,,
295,"Rainha, inclusive é chamada de aguardente por ter teor alcoólico de 50% ou mais",False,,
296,cachaça de sao gotardo minas essa e brava,False,,
297,Cana Bella muito boa,False,,
298,Piga de alambique e seleta 👏👏😉😉,False,,
299,Sapupara,False,,
300,Grapete!!!,False,,
301,Girassol 96,False,,
302,"Álcool Zulu, kkkkk",False,,
303,Mangueira,False,,
304,Na juventude em noites de frio tomava uma tal pinga morrão...servia pra esquentar e atiçar a foqueira...mais sessenta graus...,False,,
305,Passou de 48 graus deveria ser chamada de etanol!,False,,
306,Marimbondo,False,,
307,"Alvarenga, alambique da cidade de Salesópolis",False,,
308,Beija flor,False,,
309,Sagatiba,False,,
310,fontanesia,False,,
311,Uma de alambique que tomei na Serra Gaúcha. Nem lembro o nome.,False,,
312,"Biula, 49°",False,,
313,Rainha,False,,
314,Tiquira do Piauí.,False,,
315,Ipioca Orgânica é o cão engarrafado.,False,,
316,Foi a mariana pura de minas,False,,
317,"""Mariana"" 50,8 %",False,,
318,A cachaça maranhense.,False,,
319,Democrata,False,,
320,"Biula, 49°",False,,
321,Sapupara,False,,
322,Claudionor,False,,
323,Piga de alambique e seleta 👏👏😉😉,False,,
324,Beija flor,False,,
325,Messon cluer da Eslovaquia,False,,
326,"Everclear 
Essa sim eh boa !",False,,
327,Rainha,False,,
328,Rainha,False,,
329,Marimbondo,False,,
330,Rainha,False,,
331,fontanesia,False,,
332,Rainha,False,,
333,Barrigudinha 1113,False,,
334,Girassol 96,False,,
335,Cariri com ka,False,,
336,Mangueira,False,,
337,Sagatiba,False,,
338,Tiquira do Piauí.,False,,
339,"CRISTALINA, GRAD. 54G.",False,,
340,Rainha,False,,
341,"Curisco, de paraty",False,,
342,Serra Preta,False,,
343,Uma que chamava Grappa,False,,
344,Claudionor,False,,
345,Rainha,False,,
346,Claudionor,False,,
347,Caribé,False,,
348,Rainha.,False,,
349,Maribondo,False,,
350,Serra limpa.,False,,
351,Claudionor,False,,
352,Claudionor!,False,,
353,Pitú putzzzz,False,,
354,Azuzinha 45%,False,,
355,RAinha 50%,False,,
356,Rainha,False,,
357,Mucuri,False,,
358,Tiquira do Piauí!,False,,
359,Seleta,False,,
360,Nicola,False,,
361,Seleta  !!,False,,
362,Sapupara,False,,
363,Cachaça  Rainha,False,,
364,Rainha,False,,
365,Várias kkkkkkkkkk,False,,
366,Pitu,False,,
367,Larissa Motta não seiii ahahaha,False,,
368,Rafael Costa qual foi?,False,,
369,Cathiaça,False,,
370,"Não sei dizer a marca nem o alambique, mas uma vez ganhei uma pinga de cabeça de um cliente amigo. Mas não sabia que era tão forte. Quando provei ela, achei uma boa cachaça e tomei outra dose. Minutos depois quando levantei,me senti tonto rs. Foi essa a mais forte que tomei,mas como ganhei, não posso informar o alambique que a fabricou.",False,,
371,"Carqueijo, chave de ouro, Mucuri , Muricy, Donzela , Salinas , ,Ypióca, caranguejo, sapupara. Oxeee",False,,
372,"""Bacardi 151""
Não me lembro bem, mas se não me engano tem mais de 70% de teor alcoólico",False,,
373,Passar um dia inteiro com minha ex sogra (segundo o Código Civil não existe ex sogra). Conclusão da piada: o maior porre da vida.,False,,
374,"Cachaça Rainha , Bananeiras, PB. Pertinho de onde eu moro! 50% teor alcoólico.",False,[0. 1. 0.],1.0
375,"Jamais deve de se tomar cachaça pelo seu teor alcoólico e sim pelo seu sabor, aroma e pela sua boa qualidade e origem.",False,,
376,Tiquira.... cachaça da mandioca. Cachaça feita da mandioca braba. Cachaça do Maranhão.,False,,
377,"No Nordeste, existe muita cachaça, com este teor de álcool",False,,
378,Claudionor de antigamente...  ô saudade!!!,False,,
379,Tiquira!,False,,
380,Ypioca,False,[0. 1. 0.],1.0
381,Azulzinha de Santo Antônio da Patrulha,False,,
382,Bagaceira portuguesa,False,,
383,A Vida.,False,,
384,Caninha Riopedrense,False,,
385,51. Pra pra merda.,False,,
386,Aguardente é até 39 depois disso cachaça aquardente é mais fraca ok,False,,
387,Absinto🙈🙈🙈velho barreiro👏👏👏👏👏,False,,
388,Caribé,False,,
389,Absinto!,False,,
390,Ressaca 😥,False,,
391,Mazuma,False,,
392,"Cachaça de cabeça, daqui de Pernambuco.",False,,
393,Flor de Redenção- Ceará.,False,,
394,Havana,False,,
395,Velho Barreiro...,False,,
396,Rainha 50%,False,,
397,tatuzinho e velho barreiro,False,,
398,Sapupara,False,,
399,Caribé,False,,
400,"Rainha uma cachaça muito boa,50°.E já foi 52°.",False,[0. 1. 0.],1.0
401,Serra Limpa,False,,
402,Tatuzinho,False,,
403,Serra negra ( SP ),False,,
404,Abicinto,False,,
405,Absinto,False,,
406,Boa idéia,False,,
407,"Rainha, da Paraíba",False,,
408,Presidente😝 perti,False,,
409,Absinto,False,,
410,sapupara,False,,
411,Caribé,False,,
412,Claudionor,False,,
413,51,False,,
414,Pitu,False,,
415,Rainha e Maribondo. Cana FORTE é o meu FRACO,False,,
416,Rainha,False,,
417,Rainha,False,,
418,Pitu,False,,
419,Vinicius Oliveira kkk café né a sua?,False,,
420,"Orujo Espanha ,bagaceira Portugal ,e a nossa graspa",False,,
421,Ypióca!,False,,
422,"Paulão Montejano seu comentário não foi bloqueado em nosso facebook,  não compramos coleções, obrigado por nos acompanhar, um brinde e Saúde !",False,,
423,"Eu sei, a minha intenção não é essa, é que eu fiz uma pergunta na página e estão comentando na postagem, mas não consigo visualizar",False,,
424,CACHAÇA CARATINGA - A MELHOR CARA DA PINGA...TINHA QUE SER ZIRALDOOOO. SAUDADES DE SUAS VISITAS CULTURAIS EM MINHA CIDADE DO SERTÃO DO SUDESTE DE SÃO PAULO - A TERRA DA CANA - SERTÃOZINHO/SP,False,,
425,"É ISSO MESMO CACHAÇA CARATINGA, TUDO COMEÇA COM CA....ORIGEM DA MELHOR CACHAÇARIA..KKKK",False,,
426,A deliciosa Germana!!,False,,
427,"Germana Brasil,germana palha e germana soul👍",False,,
428,A do meio é a Germana,False,,
429,Andre Meggyesy Meggyesy da tua opinião!,False,,
430,"Laterais sao cachaças da linha germana,  a do meio é soro feito pela germana kkkk!",False,,
431,Salinas,False,,
432,Salinas,False,,
433,Todas Salnas,False,,
434,Eleandro Alves de Araujo,False,,
435,Esses pé inchado...,False,,
436,"Cachaça Salinas Carvalho ou Umburana, Cachaça Salinas Ipê e Cachaça Salinas Tradicional",False,,
437,Salinas bálsamo carvalho e umburana,False,,
438,"Trio de ouro: Salinas Umburana, Salinas Ipê e Salinas Bálsamo.",False,,
439,Cachaça Salinas!,False,,
440,Salinas,False,,
441,Guilherme Santiago,False,,
442,Sanhaçu umburana,False,,
443,Sanhaçu,False,,
444,"Brejo dos Bois de Maceió 
Gogó da Ema de Maceió",False,,
445,ypioca 150 anos,False,,
446,Volúpia...,False,,
447,Amo a carvalheira,False,,
448,Eu seii e a do copo mais cheio!,False,,
449,A samanau,False,,
450,Volúpia de Alagoa grande Pb,False,,
451,Nada é igual a Cachaça Rainha de Bananeiras/PB,False,,
452,Serra limpa e a melhor cachaça da paraiba,False,,
453,Santa dose,False,,
454,"Vou falar da Paraíba: Serra Limpa, Volupia, Rainha, Serra Preta, Matuta, Maribondo,Sao Paulo e outras 30 ..Ja provei todas, minha preferida é a Serra Limpa!",False,,
455,Serra limpa e serra preta,False,,
456,Matuta,False,,
457,Rainha,False,,
458,Sanhaçu freijó ou Serra Limpa! Dúvida cruel!,False,,
459,"Carapitaba, Maranhão",False,,
460,Carvalheira,False,,
461,Serra Limpa e Carvalheira,False,[0. 1. 0.],1.0
462,Abaira,False,,
463,Gosto muito da Serra das Almas  envelhecida em barril  de Carvalho produzida em Rio de Contas - Bahia,False,,
464,Serra limpa não tem igual!!,False,[0. 0. 1.],2.0
465,"Sem dúvida, de longe, a Volúpia, tanto a branca, envelhecida 1 ano no freijó, como a amarela 4 anos no carvalho francês. São bebidas de alta classe.",False,,
466,Carvalheira tradicional,False,,
467,Ypióca ouro e Caracuipe ouro,False,,
468,Carvalheira tradicional,False,,
469,"Cachaça Rainha, Bananeiras - PB.",False,[0. 1. 0.],1.0
470,A samanau,False,,
471,Santa dose,False,,
472,Sanhaçu,False,,
473,Sanhaçu,False,,
474,Carvalheira,False,,
475,Volúpia da PB,False,,
476,Serra Limpa e Carvalheira,False,,
477,Matuta,False,,
478,Matuta! !!,False,,
479,Volúpia de Alagoa grande Pb,False,,
480,Sanhaçu umburana,False,,
481,Volúpia Ouro,False,,
482,Matuta,False,,
483,Abaira,False,,
484,Rainha,False,,
485,Serra limpa e serra preta,False,,
486,ypioca 150 anos,False,,
487,Mata verde....boa e barata....de MG,False,,
488,Mangueira-Pi,False,,
489,Ypióca 150,False,,
490,Nada é igual a Cachaça Rainha de Bananeiras/PB,False,,
491,As Serras... Limpa e Preta.,False,,
492,Pitu,False,,
493,Rainha! É a melhor do brasil!,False,,
494,A Sanhaçu é a melhor cachaça à nível mundial (versão Freijó) ... né não Elk Sanhaçu?,False,,
495,Próxima vez q for a Ssa. Vou te levar uma excelente cachaça. Artesanal mas de excelente qualidade. Verás.,False,,
496,"D'dil é uma excelente cachaça de Belém na Paraíba.  O nome é esse mesmo, "" D'dil""!",False,,
497,"Tinha a Chave De Ouro, parece que não tem mais, mas fico com a Ypióca....",False,,
498,"Serra Verde Timbaúba-PE
Alvaro Roberto

Cobiçada Serraria-PB
Alvaro Álvaro Borba",False,,
499,"Pingo de Ouro, ou Pindoba, quem tomou sabe que e boa.",False,,
500,Brejo dos bois de Alagoas! Tanto a prata quanto a ouro!,False,,
501,"Cachaça: Sanhaçu/PE
Aguardente: Rainha/PB",False,,
502,A cachaça Serra Verde.,False,,
503,Caninha do interior é muito boa Pernambuco,False,,
504,Cachaça Rainha,False,,
505,Uma dose de Tiquira e depois tomar um banho pra refrescar,False,,
506,Na minha opinião.... rapariga disparado.....,False,,
507,Mangueira de Castelo do Piauí,False,,
508,"Rainha,Bananeiras -Pb",False,,
509,Mangueira e Lira ambas do Piauí e Ypioca do Ceará,False,,
510,Pergunta difícil...,False,,
511,Mangueira do Piauí é excelente,False,,
512,Caribé,False,,
513,"A do Severino , meu cumpadi",False,,
514,"Marisco, ops, a boa e velha pitu",False,,
515,Serra verde,False,,
516,"Pitú da PE,é show!",False,,
517,Pitu ypioca  tipo exportação,False,,
518,LIRA - AMARANTE PIAUI,False,,
519,Ypioca 150 e Triunfo,False,,
520,Triunfo,False,,
521,Portal da chapada!,False,,
522,Ypioca amarela,False,,
523,Ypioca,False,,
524,Serra limpa e triunfo,False,,
525,Tiquira,False,,
526,Tiquira Maranhão,False,,
527,Serra de areia .matuta areia pb,False,,
528,A Tatuzinho é uma das mais famosas,False,,
529,Maribondo,False,,
530,Serrote PE,False,,
531,Serra preta,False,,
532,Mucuri,False,,
533,"Cobiçada,SerrariaPB",False,,
534,Serra limpa é Mangueira,False,,
535,Cabeceira do Rio - Utinga BA,False,,
536,chorinho do turvo,False,,
537,Pitu boa e batata,False,,
538,Impuera,False,,
539,Cedro do Líbano - CE,False,,
540,Lira,False,[0. 1. 0.],1.0
541,Pitu,False,,
542,Pitú,False,,
543,"Ypioca, pitu e cachaça caranguejo kkkkkk",False,,
544,😂😂😂😂😂😎,False,,
545,Cachaça boa em Coelho Neto Maranhão A7 Brás bebeu meio quarteirão pode esperar a queda kkk,False,,
546,"Ypioca prata,é idustrial mas dá para beber,a ouro é curtida em tonel,é cachaça de fresco",False,,
547,"Pitu PE, ypióca 150 anos CE,Chico mineiro, salinas e João Mendes em MG",False,,
548,"Cachaça rapariga, essa é boa",False,,
549,"Cachaça é em Minas Gerais, o resto é água ardente",False,,
550,Mucuri,False,,
551,"Triunfo amburana, de Areia-PN",False,,
552,cariricom k,False,,
553,serra preta PB muito boa p fazer drinks,False,,
554,"👀,a que deixa bêbado mais rápido!!!!!!!!!",False,,
555,"Serrote, ypioca eu adoro um pouco 😂😂",False,,
556,Volúpia,False,,
557,Pitu,False,,
558,51,False,,
559,Samanau,False,,
560,"A cachaça extra premium da pitu , vitóriosa  é ótima",False,,
561,Parabens merece ai,False,,
562,Otavio Augusto,False,,
563,Ana Paula Morato mostra para Lulu Moreira,False,,
564,M.a Marcos Diniz,False,,
565,Bom te ver hoje aqui é o alemão parabéns pelo sucesso da nossa cachaça cara Thing guarda a minha e abraços de um abraço no Alvaro,False,,
566,Parabéns Jean!!,False,,
567,Olímpio De Miranda Júnior olha aí,False,[0. 0. 1.],2.0
568,Partiu ser uma das sócias 😂😂😂,False,,
569,Parabéns para toda equipe.,False,,
570,Parabéns Jean pelo projeto  quero tomar essa cachaça .abç,False,,
571,"Boa noite, bacana sou um apaixonado por cachaça, já estive em salinas, em vários alambiques, e gostei muito dessa apresentação, parabéns pelo desenvolvimento, mesmo porque já é sucesso por ter o nome de nossa cidade, parabéns e sucesso",False,,
572,Fernando Marques,False,,
573,Vania Escassio,False,,
574,Cassio Cássio Cavalcanti Guimarães,False,,
575,Julio Cezar,False,,
576,"Essa tem qualidade diferenciada. 
Do plantio até cálice",False,,
577,Adolfo Priess,False,,
578,Cachaçaria Harmonie Schnaps tem as melhores cachaças do Brasil!!!,False,,
579,Weber Haus,False,,
580,Webber Haus 7 madeiras !!!,False,,
581,Webber Haus 6 anos garrafa preta e Bento albino,False,,
582,Bento Albino,False,,
583,Nenhuma! Gaúcho não sabe fazer cachaça!,False,,
584,"Weber Haus Premium, 7 madeiras, de Ivoti/ RS",False,[0. 1. 0.],1.0
585,A minha só!,False,,
586,Tem excelentes cachaças no sul. Gosto muito da Weber Haus.,False,,
587,"Cachaça Gaúcha, Velho Alambique!!!",False,,
588,Salinas é a melhor cachaça ao sul da linha do Equador. E do hemisfério norte também. kkkkkkk,False,,
589,CASA BUCCO,False,,
590,nunca tive o prazer de experimentar uma cachaça gaucha !!,False,,
591,"Não sei dizer qual, mas eu tomei uma cachaça de trigo, que neu eu acreditei.",False,,
592,Bento Albino,False,,
593,weber é claro...kkkk,False,,
594,Weber Haus,False,,
595,WEBER HAUSS,False,,
596,"Harmonie Schnaps Prata, sem dúvida uma das melhores do Brasil",False,,
597,"Harmonie Schnaps, Weber Haus, Maria João, Yguara...",False,[0. 1. 0.],1.0
598,"Opa aqui no meu estado sou  fã da Ninon do RS e a 7campos de Piracicaba,q tem procedência de SP  mas e engarrafada aqui.SC caninha pipa antiga,e PR jamel ouro",False,,
599,Rapariga...,False,[1. 0. 0.],0.0
600,Heber Haus!!!!,False,,
601,Boa,False,,
602,Uma das melhores.,False,,
603,A Germana!!! Uma das minhas favoritas!,False,,
604,"Canabella, Paraibuna!!",False,,
605,Cachacaria engenho Coronel cassia dos coqueiros,False,,
606,Três Coronéis é muito boa,False,,
607,51 Reserva,False,,
608,Elisa,False,,
609,Cachaca Vilela,False,,
610,Pinga Vô Anselmo,False,,
611,Terra Rocha!!!!,False,,
612,A melhor está sendo produzida aqui na cidade de Itupeva e ja conquistou medalhas e outras premiações pra região.,False,,
613,Feita pela DOM TAPARRO... MIRASSOL SP,False,,
614,Dona Carolina,False,,
615,"Flor da Montanha, Ouro, Fazenda Benedetti, Amparo/SP e a Gran Nonno Ouro,  do mesmo produtor... Muito boas!",False,,
616,A CABARE,False,,
617,51,False,,
618,51,False,,
619,Anderson Marcelo da Silva André Luis A. Ramos,False,,
620,Apesar de paulista já experimentei muitas e muitas cachaças mineiras. Não digo todas pois seria muita pretensão minha hahahaha. Aliás Minas Gerais está para a Cachaça assim como a Escócia está para o Whisky.Na minha modesta opinião a melhor cachaça mineira é a Havana !!!! Cana java envelhecida em bálsamo hummm inigualável!!,False,,
